"id;""timestamp"";""nsfrac"";""the_geom"";""longitude"";""latitude"";""height"";""amplitude"";""lsum"";""type"";""stationmax"";""station1"";""station2"";""station3"";""station4"";""station5"";""station6"";""station7"";""station8"";""qres"";""flash_id"";""cell_id"""
"1149845;""2018-07-20 18:07:23.445316+00"";""8"";""0101000020E61000000000008093B4544000000020E2383640"";""82.8215"";""22.2222"";""0"";""-19.9"";""2.585"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663685"";"""""
"1149846;""2018-07-20 18:07:23.540855+00"";""0"";""0101000020E6100000000000C017B65440000000E081333640"";""82.8452"";""22.2012"";""0"";""-59.6"";""2.989"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663685"";"""""
"1149847;""2018-07-20 18:07:24.250222+00"";""8"";""0101000020E6100000000000C030B5544000000040C61C3640"";""82.8311"";""22.1124"";""0"";""-62.7"";""3.027"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663686"";"""""
"1149849;""2018-07-20 18:07:25.068917+00"";""1"";""0101000020E61000000000000068BA5440000000403C3D3640"";""82.9126"";""22.2392"";""0"";""-48.4"";""2.815"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663687"";"""""
"1149851;""2018-07-20 18:07:25.25294+00"";""8"";""0101000020E610000000000060BCB8544000000020B0323640"";""82.8865"";""22.198"";""0"";""-80.2"";""2.848"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663687"";"""""
"1149848;""2018-07-20 18:07:24.844453+00"";""3"";""0101000020E61000000000002053B554400000002028FE3540"";""82.8332"";""21.9928"";""0"";""-16.5"";""3.817"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663688"";"""""
"1149852;""2018-07-20 18:07:25.342606+00"";""9"";""0101000020E6100000000000C07FB454400000006096113640"";""82.8203"";""22.0687"";""0"";""-59.9"";""3.087"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663688"";"""""
"1149853;""2018-07-20 18:07:27.060912+00"";""7"";""0101000020E610000000000020B0B65440000000C0644A3640"";""82.8545"";""22.2906"";""0"";""-15.7"";""2.44"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663689"";"""""
"1149854;""2018-07-20 18:07:28.058962+00"";""4"";""0101000020E6100000000000E08CB8544000000000C53F3640"";""82.8836"";""22.2491"";""0"";""-48.7"";""3.24"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663690"";"""""
"1149855;""2018-07-20 18:07:28.699974+00"";""0"";""0101000020E610000000000040D6B5544000000000E71C3640"";""82.8412"";""22.1129"";""0"";""-67.1"";""2.864"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663691"";"""""
"1149856;""2018-07-20 18:07:29.417325+00"";""2"";""0101000020E6100000000000203FBA54400000000019333640"";""82.9101"";""22.1996"";""0"";""-56.5"";""2.784"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663692"";"""""
"1149857;""2018-07-20 18:07:29.751654+00"";""9"";""0101000020E6100000000000E0AC1A5540000000A02AA83740"";""84.4168"";""23.6569"";""0"";""-20.4"";""2.87"";""1"";""5"";""3"";""4"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663693"";"""""
"1149858;""2018-07-20 18:07:29.995165+00"";""9"";""0101000020E610000000000040081C5540000000A008AB3740"";""84.438"";""23.6681"";""0"";""-27.5"";""2.35"";""1"";""5"";""3"";""4"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663693"";"""""
"1149860;""2018-07-20 18:07:30.104015+00"";""6"";""0101000020E610000000000080061C5540000000A043AB3740"";""84.4379"";""23.669"";""0"";""-33.1"";""2.364"";""1"";""5"";""3"";""4"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663693"";"""""
"1149861;""2018-07-20 18:07:30.194497+00"";""3"";""0101000020E61000000000006020F95440000000E068E03740"";""83.8926"";""23.8766"";""0"";""11.5"";""0.901"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663695"";"""""
"1149862;""2018-07-20 18:07:30.519701+00"";""8"";""0101000020E6100000000000001BB65440000000003D0B3640"";""82.8454"";""22.0439"";""0"";""-49.1"";""3.162"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663696"";"""""
"1149863;""2018-07-20 18:07:31.343584+00"";""3"";""0101000020E6100000000000C0BFB85440000000C019713640"";""82.8867"";""22.4418"";""0"";""30.4"";""2.448"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663697"";"""""
"1149864;""2018-07-20 18:07:31.37403+00"";""5"";""0101000020E61000000000004057B7544000000040153C3640"";""82.8647"";""22.2347"";""0"";""-21.3"";""3.078"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663698"";"""""
"1149865;""2018-07-20 18:07:32.066963+00"";""8"";""0101000020E61000000000008051B95440000000409B353640"";""82.8956"";""22.2094"";""0"";""-57.8"";""2.993"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663699"";"""""
"1149866;""2018-07-20 18:07:32.077423+00"";""0"";""0101000020E6100000000000E03DB55440000000C037183640"";""82.8319"";""22.0946"";""0"";""-55.3"";""3.132"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663700"";"""""
"1149867;""2018-07-20 18:07:32.588485+00"";""3"";""0101000020E6100000000000002DB65440000000E0E03B3640"";""82.8465"";""22.2339"";""0"";""-21.3"";""3.854"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663701"";"""""
"1149868;""2018-07-20 18:07:33.182616+00"";""2"";""0101000020E61000000000008075B95440000000C07B023740"";""82.8978"";""23.0097"";""0"";""-48.9"";""0.508"";""1"";""5"";""4"";""6"";""3"";""8"";""9"";""0"";""0"";""0"";""0"";""663702"";"""""
"1149869;""2018-07-20 18:07:33.334038+00"";""4"";""0101000020E6100000000000804FB65440000000C0B13E3640"";""82.8486"";""22.2449"";""0"";""-25.3"";""2.036"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663703"";"""""
"1149870;""2018-07-20 18:07:33.497126+00"";""9"";""0101000020E610000000000020DDFC5440000000E04DD23740"";""83.951"";""23.8215"";""0"";""50.3"";""1.703"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663704"";"""""
"1149871;""2018-07-20 18:07:35.190114+00"";""5"";""0101000020E6100000000000C0FEB25440000000207C113640"";""82.7968"";""22.0683"";""0"";""-71"";""3.039"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663705"";"""""
"1149872;""2018-07-20 18:07:36.395344+00"";""2"";""0101000020E6100000000000A087155540000000C086C73740"";""84.3364"";""23.7794"";""0"";""-34.1"";""2.143"";""1"";""5"";""3"";""4"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663707"";"""""
"1149874;""2018-07-20 18:07:36.758093+00"";""5"";""0101000020E610000000000080B0155540000000C066C53740"";""84.3389"";""23.7711"";""0"";""-18.7"";""2.406"";""1"";""5"";""3"";""4"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663707"";"""""
"1149875;""2018-07-20 18:07:37.322204+00"";""2"";""0101000020E610000000000060B3BA54400000000066373640"";""82.9172"";""22.2164"";""0"";""-26.9"";""3.325"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663708"";"""""
"1290907;""2018-08-20 12:04:11.850911+00"";""0"";""0101000020E61000000000006000FF5340000000A033623540"";""79.9844"";""21.3836"";""0"";""-28.1"";""2.635"";""1"";""5"";""4"";""8"";""9"";""1"";""3"";""0"";""0"";""0"";""0"";""773737"";"""""
"1149877;""2018-07-20 18:07:39.116736+00"";""6"";""0101000020E61000000000006022B454400000008073163640"";""82.8146"";""22.0877"";""0"";""-41.5"";""2.84"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663710"";"""""
"1149878;""2018-07-20 18:07:40.357281+00"";""6"";""0101000020E61000000000000046B5544000000060C53E3640"";""82.8324"";""22.2452"";""0"";""-21.4"";""2.227"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663711"";"""""
"1149879;""2018-07-20 18:07:41.199784+00"";""6"";""0101000020E610000000000060CCF9544000000020C0EB3940"";""83.9031"";""25.9209"";""0"";""-17.4"";""0.927"";""1"";""5"";""4"";""6"";""3"";""8"";""9"";""0"";""0"";""0"";""0"";""663712"";"""""
"1149880;""2018-07-20 18:07:41.270316+00"";""0"";""0101000020E6100000000000E0E9B95440000000809E3D3640"";""82.9049"";""22.2407"";""0"";""-61.1"";""2.6"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663713"";"""""
"1149881;""2018-07-20 18:07:41.820935+00"";""8"";""0101000020E61000000000006074B4544000000060BA193640"";""82.8196"";""22.1005"";""0"";""-70.9"";""2.914"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663714"";"""""
"1149882;""2018-07-20 18:07:42.485168+00"";""2"";""0101000020E61000000000002051BA5440000000E0713A3640"";""82.9112"";""22.2283"";""0"";""-17.8"";""2.266"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663715"";"""""
"1149883;""2018-07-20 18:07:43.682683+00"";""0"";""0101000020E6100000000000A0CDA65440000000405E2A3640"";""82.6063"";""22.1655"";""0"";""-99.4"";""2.968"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663716"";"""""
"1149884;""2018-07-20 18:07:43.74221+00"";""2"";""0101000020E6100000000000A00FA65440000000A04E203640"";""82.5947"";""22.1262"";""0"";""-19"";""1.541"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663716"";"""""
"1149885;""2018-07-20 18:07:43.798415+00"";""6"";""0101000020E610000000000040FAA5544000000000F0163640"";""82.5934"";""22.0896"";""0"";""-19.5"";""2.043"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663716"";"""""
"1149887;""2018-07-20 18:07:44.734201+00"";""2"";""0101000020E6100000000000C0D1145540000000C050BB3740"";""84.3253"";""23.7317"";""0"";""22.1"";""1.959"";""1"";""5"";""3"";""4"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663718"";"""""
"1149888;""2018-07-20 18:07:45.404443+00"";""4"";""0101000020E610000000000040D1FD544000000000BEF03740"";""83.9659"";""23.9404"";""0"";""-21.9"";""2.141"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663719"";"""""
"1149889;""2018-07-20 18:07:45.469491+00"";""2"";""0101000020E61000000000004070B6544000000000DE423640"";""82.8506"";""22.2612"";""0"";""-26.3"";""3.416"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663720"";"""""
"1149890;""2018-07-20 18:07:45.475838+00"";""0"";""0101000020E610000000000060ECB3544000000020281E3640"";""82.8113"";""22.1178"";""0"";""-63.6"";""2.898"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663721"";"""""
"1149891;""2018-07-20 18:07:45.707439+00"";""1"";""0101000020E610000000000080F4C35440000000C0D1003B40"";""83.0618"";""27.0032"";""0"";""6.1"";""0.405"";""1"";""5"";""4"";""6"";""8"";""9"";""3"";""0"";""0"";""0"";""0"";""663722"";"""""
"1149892;""2018-07-20 18:07:47.312932+00"";""6"";""0101000020E61000000000008031BB5440000000205A343640"";""82.9249"";""22.2045"";""0"";""-63"";""2.89"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663723"";"""""
"1149893;""2018-07-20 18:07:47.504952+00"";""8"";""0101000020E6100000000000E048F65440000000E0EBD03A40"";""83.8482"";""26.8161"";""0"";""-8.7"";""0.269"";""1"";""5"";""4"";""6"";""8"";""3"";""9"";""0"";""0"";""0"";""0"";""663724"";"""""
"1149894;""2018-07-20 18:07:47.895888+00"";""5"";""0101000020E6100000000000C0B8BD5440000000A0CD2A3640"";""82.9644"";""22.1672"";""0"";""21.8"";""0.677"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663725"";"""""
"1149895;""2018-07-20 18:07:48.174448+00"";""4"";""0101000020E610000000000040BFB554400000006074343640"";""82.8398"";""22.2049"";""0"";""-72.8"";""3.11"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663726"";"""""
"1149896;""2018-07-20 18:07:48.856067+00"";""3"";""0101000020E6100000000000E0DEB45440000000C00C113640"";""82.8261"";""22.0666"";""0"";""-60.7"";""3.109"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663727"";"""""
"1149897;""2018-07-20 18:07:48.939145+00"";""2"";""0101000020E6100000000000C010BB54400000006017373640"";""82.9229"";""22.2152"";""0"";""-40.1"";""3.347"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663728"";"""""
"1149899;""2018-07-20 18:07:49.746893+00"";""2"";""0101000020E61000000000002075BA544000000060B13F3640"";""82.9134"";""22.2488"";""0"";""-47"";""2.797"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663730"";"""""
"1149900;""2018-07-20 18:07:50.074155+00"";""9"";""0101000020E610000000000080E4B65440000000A082113640"";""82.8577"";""22.0684"";""0"";""-20.9"";""4.274"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663731"";"""""
"1149901;""2018-07-20 18:07:50.319142+00"";""8"";""0101000020E6100000000000A0BBB654400000000086093640"";""82.8552"";""22.0372"";""0"";""-33.8"";""2.456"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663731"";"""""
"1149902;""2018-07-20 18:07:50.42151+00"";""8"";""0101000020E6100000000000C0B1B6544000000000220D3640"";""82.8546"";""22.0513"";""0"";""-25.9"";""3.251"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663731"";"""""
"1149903;""2018-07-20 18:07:50.691889+00"";""2"";""0101000020E61000000000004023B65440000000004D443640"";""82.8459"";""22.2668"";""0"";""-19"";""2.289"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663732"";"""""
"1149904;""2018-07-20 18:07:50.870509+00"";""4"";""0101000020E6100000000000C017B65440000000E00B433640"";""82.8452"";""22.2619"";""0"";""-22.6"";""2.05"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663732"";"""""
"1149905;""2018-07-20 18:07:50.993867+00"";""7"";""0101000020E61000000000006049ED54400000000056DE3A40"";""83.7076"";""26.8685"";""0"";""26.6"";""0.363"";""1"";""5"";""4"";""6"";""8"";""3"";""9"";""0"";""0"";""0"";""0"";""663733"";"""""
"1149906;""2018-07-20 18:07:51.548819+00"";""9"";""0101000020E6100000000000E01BFC544000000020F4CC3740"";""83.9392"";""23.8006"";""0"";""25.9"";""1.91"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663734"";"""""
"1149907;""2018-07-20 18:07:51.775227+00"";""2"";""0101000020E6100000000000A0B2B4544000000000D31D3640"";""82.8234"";""22.1165"";""0"";""-63"";""2.941"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663735"";"""""
"1149908;""2018-07-20 18:07:51.923692+00"";""2"";""0101000020E61000000000004062B8544000000080C02A3640"";""82.881"";""22.167"";""0"";""-16.2"";""3.417"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663735"";"""""
"1149909;""2018-07-20 18:07:52.244327+00"";""8"";""0101000020E61000000000004047BA54400000000032363640"";""82.9106"";""22.2117"";""0"";""-49.3"";""2.463"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663736"";"""""
"1149911;""2018-07-20 18:07:52.748338+00"";""9"";""0101000020E610000000000000DEB654400000006010383640"";""82.8573"";""22.219"";""0"";""-42.4"";""2.393"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663736"";"""""
"1149912;""2018-07-20 18:07:53.031645+00"";""5"";""0101000020E6100000000000E01DB754400000008053443640"";""82.8612"";""22.2669"";""0"";""-55.7"";""2.694"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663736"";"""""
"1149913;""2018-07-20 18:07:53.10416+00"";""3"";""0101000020E6100000000000E02BB55440000000C0BA183640"";""82.8308"";""22.0966"";""0"";""-66.4"";""3.092"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663737"";"""""
"1149914;""2018-07-20 18:07:53.359208+00"";""3"";""0101000020E6100000000000C0490055400000004013113840"";""84.0045"";""24.0667"";""0"";""-33.6"";""1.828"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663738"";"""""
"1149915;""2018-07-20 18:07:53.444998+00"";""3"";""0101000020E6100000000000E044005540000000C0F7133840"";""84.0042"";""24.078"";""0"";""-36.4"";""2.351"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663738"";"""""
"1149916;""2018-07-20 18:07:53.737377+00"";""5"";""0101000020E61000000000004062005540000000A099193840"";""84.006"";""24.1"";""0"";""-13"";""0.808"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663738"";"""""
"1149917;""2018-07-20 18:07:54.015107+00"";""8"";""0101000020E6100000000000A0A4B25440000000A0FF103640"";""82.7913"";""22.0664"";""0"";""-68"";""2.899"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663739"";"""""
"1149918;""2018-07-20 18:07:54.574038+00"";""2"";""0101000020E610000000000000CCFA5440000000C0CAD13740"";""83.9187"";""23.8195"";""0"";""-11.4"";""2.815"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663740"";"""""
"1149919;""2018-07-20 18:07:55.15248+00"";""5"";""0101000020E61000000000006012BB5440000000806C373640"";""82.923"";""22.2165"";""0"";""-33.7"";""3.344"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663741"";"""""
"1149920;""2018-07-20 18:07:55.654277+00"";""9"";""0101000020E61000000000002051B65440000000409B453640"";""82.8487"";""22.2719"";""0"";""-16.6"";""3.322"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663742"";"""""
"1149924;""2018-07-20 18:07:56.795681+00"";""3"";""0101000020E6100000000000A033FA5440000000605F473940"";""83.9094"";""25.2788"";""0"";""-16.7"";""0.658"";""1"";""5"";""4"";""6"";""3"";""8"";""9"";""0"";""0"";""0"";""0"";""663744"";"""""
"1149922;""2018-07-20 18:07:56.463513+00"";""9"";""0101000020E6100000000000A0E6FD5440000000A021EE3740"";""83.9672"";""23.9302"";""0"";""-16.9"";""1.437"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663745"";"""""
"1149923;""2018-07-20 18:07:56.55243+00"";""5"";""0101000020E610000000000000DCB75440000000E0CE373640"";""82.8728"";""22.218"";""0"";""-32"";""3.372"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663746"";"""""
"1149925;""2018-07-20 18:07:56.845027+00"";""8"";""0101000020E6100000000000C054B5544000000060B33A3640"";""82.8333"";""22.2293"";""0"";""-68.7"";""2.821"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663746"";"""""
"1149926;""2018-07-20 18:07:57.590705+00"";""6"";""0101000020E6100000000000602001554000000000CED93A40"";""84.0176"";""26.8508"";""0"";""11.6"";""0.453"";""1"";""5"";""4"";""6"";""8"";""3"";""9"";""0"";""0"";""0"";""0"";""663747"";"""""
"1149927;""2018-07-20 18:07:58.192725+00"";""3"";""0101000020E61000000000006032B554400000008051193640"";""82.8312"";""22.0989"";""0"";""-68.8"";""2.945"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663748"";"""""
"1149928;""2018-07-20 18:07:58.641183+00"";""6"";""0101000020E610000000000060CAB65440000000205C3F3640"";""82.8561"";""22.2475"";""0"";""-53.9"";""2.924"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663749"";"""""
"1149929;""2018-07-20 18:07:58.997432+00"";""5"";""0101000020E6100000000000205AFC5440000000E06FDF3740"";""83.943"";""23.8728"";""0"";""-21.6"";""1.957"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663750"";"""""
"1149930;""2018-07-20 18:07:59.720744+00"";""3"";""0101000020E61000000000004094FE54400000004092DB3740"";""83.9778"";""23.8577"";""0"";""-14.3"";""1.929"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663751"";"""""
"1149932;""2018-07-20 18:08:00.597738+00"";""3"";""0101000020E6100000000000C010B354400000004079183640"";""82.7979"";""22.0956"";""0"";""-53.9"";""2.787"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663752"";"""""
"1149931;""2018-07-20 18:08:00.459735+00"";""0"";""0101000020E6100000000000C0C8B65440000000006D363640"";""82.856"";""22.2126"";""0"";""-26.4"";""2.402"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663753"";"""""
"1149934;""2018-07-20 18:08:01.099988+00"";""1"";""0101000020E6100000000000005DF95440000000C074D33740"";""83.8963"";""23.826"";""0"";""23.8"";""1.99"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663754"";"""""
"1149935;""2018-07-20 18:08:01.496801+00"";""6"";""0101000020E6100000000000A082B55440000000607D1E3640"";""82.8361"";""22.1191"";""0"";""-43.1"";""2.988"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663755"";"""""
"1149936;""2018-07-20 18:08:01.830817+00"";""1"";""0101000020E6100000000000C0A1FD544000000040A2F43740"";""83.963"";""23.9556"";""0"";""-14.4"";""1.858"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663756"";"""""
"1290908;""2018-08-20 12:04:28.45299+00"";""4"";""0101000020E6100000000000E0AE295540000000A0CD0A3940"";""84.6513"";""25.0422"";""0"";""21.8"";""0.77"";""1"";""5"";""4"";""1"";""3"";""8"";""9"";""0"";""0"";""0"";""0"";""773738"";"""""
"1149221;""2018-07-20 18:00:02.087234+00"";""8"";""0101000020E61000000000006076035540000000609F0B3840"";""84.0541"";""24.0454"";""0"";""-14"";""3.007"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663220"";"""""
"1149233;""2018-07-20 18:00:08.726519+00"";""6"";""0101000020E6100000000000609FAF544000000000DCD73640"";""82.7441"";""22.8432"";""0"";""-17.9"";""2.956"";""1"";""5"";""4"";""6"";""3"";""8"";""9"";""0"";""0"";""0"";""0"";""663228"";"""""
"1149237;""2018-07-20 18:00:09.355528+00"";""6"";""0101000020E6100000000000E068BC5440000000E09E3C3640"";""82.9439"";""22.2368"";""0"";""-72.1"";""3.08"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663231"";"""""
"1149244;""2018-07-20 18:00:11.805743+00"";""4"";""0101000020E610000000000000AC045540000000E0B3193840"";""84.073"";""24.1004"";""0"";""-22"";""2.258"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663235"";"""""
"1149256;""2018-07-20 18:00:25.439598+00"";""2"";""0101000020E6100000000000A021025540000000C0E51F3840"";""84.0333"";""24.1246"";""0"";""-22.4"";""2.579"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663246"";"""""
"1149267;""2018-07-20 18:00:30.940218+00"";""1"";""0101000020E6100000000000C050FF544000000080ACCB3A40"";""83.9893"";""26.7956"";""0"";""-9.3"";""0.274"";""1"";""5"";""4"";""6"";""8"";""3"";""9"";""0"";""0"";""0"";""0"";""663253"";"""""
"1149279;""2018-07-20 18:00:37.081835+00"";""0"";""0101000020E6100000000000C0C3BA544000000020C9253640"";""82.9182"";""22.1476"";""0"";""-66.2"";""3.067"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663260"";"""""
"1149291;""2018-07-20 18:00:49.736972+00"";""2"";""0101000020E6100000000000A035B95440000000A0FA6C3640"";""82.8939"";""22.4257"";""0"";""-34.9"";""3.473"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663270"";"""""
"1149293;""2018-07-20 18:00:50.136968+00"";""5"";""0101000020E6100000000000002DBA5440000000008A3F3640"";""82.909"";""22.2482"";""0"";""-22.7"";""3.355"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663271"";"""""
"1149297;""2018-07-20 18:00:53.850446+00"";""5"";""0101000020E6100000000000203ABA5440000000A099293640"";""82.9098"";""22.1625"";""0"";""-21.1"";""4.338"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663274"";"""""
"1149309;""2018-07-20 18:01:01.48188+00"";""9"";""0101000020E61000000000000042BF5440000000E0AE153640"";""82.9884"";""22.0847"";""0"";""27.3"";""3.594"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663282"";"""""
"1149320;""2018-07-20 18:01:10.013969+00"";""0"";""0101000020E61000000000008014BE544000000000A1273640"";""82.97"";""22.1548"";""0"";""-58.8"";""2.918"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663290"";"""""
"1149327;""2018-07-20 18:01:15.660018+00"";""8"";""0101000020E6100000000000A0D8BB544000000040233A3640"";""82.9351"";""22.2271"";""0"";""-72.4"";""3.041"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663296"";"""""
"1149337;""2018-07-20 18:01:20.455378+00"";""9"";""0101000020E6100000000000809EBD5440000000A094253640"";""82.9628"";""22.1468"";""0"";""-61.6"";""3.175"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663305"";"""""
"1149348;""2018-07-20 18:01:26.162732+00"";""4"";""0101000020E61000000000006027BC544000000040503C3640"";""82.9399"";""22.2356"";""0"";""-71.9"";""3.139"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663315"";"""""
